filename,split,label,color
test_biased\balloon\00199.png,test_biased,balloon,red
test_reversed\balloon\00000.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00001.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00002.png,test_reversed,tennis_ball,red
test_reversed\balloon\00003.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00004.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00005.png,test_reversed,tennis_ball,red
test_reversed\balloon\00006.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00007.png,test_reversed,tennis_ball,red
test_reversed\balloon\00008.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00009.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00010.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00011.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00012.png,test_reversed,tennis_ball,red
test_reversed\balloon\00013.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00014.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00015.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00016.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00017.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00018.png,test_reversed,tennis_ball,red
test_reversed\balloon\00019.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00020.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00021.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00022.png,test_reversed,tennis_ball,red
test_reversed\balloon\00023.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00024.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00025.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00026.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00027.png,test_reversed,tennis_ball,red
test_reversed\balloon\00028.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00029.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00030.png,test_reversed,tennis_ball,red
test_reversed\balloon\00031.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00032.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00033.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00034.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00035.png,test_reversed,tennis_ball,red
test_reversed\balloon\00036.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00037.png,test_reversed,tennis_ball,red
test_reversed\balloon\00038.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00039.png,test_reversed,tennis_ball,red
test_reversed\balloon\00040.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00041.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00042.png,test_reversed,tennis_ball,red
test_reversed\balloon\00043.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00044.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00045.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00046.png,test_reversed,tennis_ball,red
test_reversed\balloon\00047.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00048.png,test_reversed,tennis_ball,red
test_reversed\balloon\00049.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00050.png,test_reversed,tennis_ball,red
test_reversed\balloon\00051.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00052.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00053.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00054.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00055.png,test_reversed,tennis_ball,red
test_reversed\balloon\00056.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00057.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00058.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00059.png,test_reversed,tennis_ball,red
test_reversed\balloon\00060.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00061.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00062.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00063.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00064.png,test_reversed,tennis_ball,red
test_reversed\balloon\00065.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00066.png,test_reversed,tennis_ball,red
test_reversed\balloon\00067.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00068.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00069.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00070.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00071.png,test_reversed,tennis_ball,red
test_reversed\balloon\00072.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00073.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00074.png,test_reversed,tennis_ball,red
test_reversed\balloon\00075.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00076.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00077.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00078.png,test_reversed,tennis_ball,red
test_reversed\balloon\00079.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00080.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00081.png,test_reversed,tennis_ball,red
test_reversed\balloon\00082.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00083.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00084.png,test_reversed,tennis_ball,red
test_reversed\balloon\00085.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00086.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00087.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00088.png,test_reversed,tennis_ball,red
test_reversed\balloon\00089.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00090.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00091.png,test_reversed,tennis_ball,red
test_reversed\balloon\00092.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00093.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00094.png,test_reversed,tennis_ball,red
test_reversed\balloon\00095.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00096.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00097.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00098.png,test_reversed,tennis_ball,red
test_reversed\balloon\00099.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00100.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00101.png,test_reversed,tennis_ball,red
test_reversed\balloon\00102.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00103.png,test_reversed,tennis_ball,red
test_reversed\balloon\00104.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00105.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00106.png,test_reversed,tennis_ball,red
test_reversed\balloon\00107.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00108.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00109.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00110.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00111.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00112.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00113.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00114.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00115.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00116.png,test_reversed,tennis_ball,red
test_reversed\balloon\00117.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00118.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00119.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00120.png,test_reversed,tennis_ball,red
test_reversed\balloon\00121.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00122.png,test_reversed,tennis_ball,red
test_reversed\balloon\00123.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00124.png,test_reversed,tennis_ball,red
test_reversed\balloon\00125.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00126.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00127.png,test_reversed,tennis_ball,red
test_reversed\balloon\00128.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00129.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00130.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00131.png,test_reversed,tennis_ball,red
test_reversed\balloon\00132.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00133.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00134.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00135.png,test_reversed,tennis_ball,red
test_reversed\balloon\00136.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00137.png,test_reversed,tennis_ball,red
test_reversed\balloon\00138.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00139.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00140.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00141.png,test_reversed,tennis_ball,red
test_reversed\balloon\00142.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00143.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00144.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00145.png,test_reversed,tennis_ball,red
test_reversed\balloon\00146.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00147.png,test_reversed,tennis_ball,red
test_reversed\balloon\00148.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00149.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00150.png,test_reversed,tennis_ball,red
test_reversed\balloon\00151.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00152.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00153.png,test_reversed,tennis_ball,red
test_reversed\balloon\00154.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00155.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00156.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00157.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00158.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00159.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00160.png,test_reversed,tennis_ball,red
test_reversed\balloon\00161.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00162.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00163.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00164.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00165.png,test_reversed,tennis_ball,red
test_reversed\balloon\00166.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00167.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00168.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00169.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00170.png,test_reversed,tennis_ball,red
test_reversed\balloon\00171.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00172.png,test_reversed,tennis_ball,red
test_reversed\balloon\00173.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00174.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00175.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00176.png,test_reversed,tennis_ball,red
test_reversed\balloon\00177.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00178.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00179.png,test_reversed,tennis_ball,red
test_reversed\balloon\00180.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00181.png,test_reversed,tennis_ball,red
test_reversed\tennis_ball\00182.png,test_reversed,tennis_ball,red
test_reversed\balloon\00183.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00184.png,test_reversed,tennis_ball,red
test_reversed\balloon\00185.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00186.png,test_reversed,tennis_ball,red
test_reversed\balloon\00187.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00188.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00189.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00190.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00191.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00192.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00193.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00194.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00195.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00196.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00197.png,test_reversed,balloon,yellow_green
test_reversed\balloon\00198.png,test_reversed,balloon,yellow_green
test_reversed\tennis_ball\00199.png,test_reversed,tennis_ball,red
test_balanced\balloon\00000.png,test_balanced,balloon,red
test_balanced\tennis_ball\00001.png,test_balanced,tennis_ball,yellow_green
test_balanced\balloon\00002.png,test_balanced,balloon,yellow_green
test_balanced\balloon\00003.png,test_balanced,balloon,yellow_green
test_balanced\tennis_ball\00004.png,test_balanced,tennis_ball,yellow_green
test_balanced\balloon\00005.png,test_balanced,balloon,yellow_green
test_balanced\balloon\00006.png,test_balanced,balloon,red
test_balanced\tennis_ball\00007.png,test_balanced,tennis_ball,red
test_balanced\tennis_ball\00008.png,test_balanced,tennis_ball,red
test_balanced\balloon\00009.png,test_balanced,balloon,red
test_balanced\tennis_ball\00010.png,test_balanced,tennis_ball,yellow_green
test_balanced\balloon\00011.png,test_balanced,balloon,red
test_balanced\tennis_ball\00012.png,test_balanced,tennis_ball,yellow_green
test_balanced\tennis_ball\00013.png,test_balanced,tennis_ball,red
test_balanced\balloon\00014.png,test_balanced,balloon,yellow_green
test_balanced\tennis_ball\00015.png,test_balanced,tennis_ball,yellow_green
test_balanced\balloon\00016.png,test_balanced,balloon,yellow_green
test_balanced\balloon\00017.png,test_balanced,balloon,red
test_balanced\balloon\00018.png,test_balanced,balloon,yellow_green
test_balanced\balloon\00019.png,test_balanced,balloon,yellow_green
test_balanced\balloon\00020.png,test_balanced,balloon,red
test_balanced\balloon\00021.png,test_balanced,balloon,red
test_balanced\balloon\00022.png,test_balanced,balloon,red
test_balanced\tennis_ball\00023.png,test_balanced,tennis_ball,yellow_green
test_balanced\balloon\00024.png,test_balanced,balloon,red
test_balanced\tennis_ball\00025.png,test_balanced,tennis_ball,red
test_balanced\tennis_ball\00026.png,test_balanced,tennis_ball,red
test_balanced\tennis_ball\00027.png,test_balanced,tennis_ball,red
test_balanced\balloon\00028.png,test_balanced,balloon,yellow_green
test_balanced\balloon\00029.png,test_balanced,balloon,yellow_green
test_balanced\tennis_ball\00030.png,test_balanced,tennis_ball,yellow_green
test_balanced\tennis_ball\00031.png,test_balanced,tennis_ball,yellow_green
test_balanced\tennis_ball\00032.png,test_balanced,tennis_ball,red
test_balanced\tennis_ball\00033.png,test_balanced,tennis_ball,red
test_balanced\tennis_ball\00034.png,test_balanced,tennis_ball,yellow_green
test_balanced\balloon\00035.png,test_balanced,balloon,red
test_balanced\balloon\00036.png,test_balanced,balloon,red
test_balanced\balloon\00037.png,test_balanced,balloon,red
test_balanced\tennis_ball\00038.png,test_balanced,tennis_ball,red
test_balanced\tennis_ball\00039.png,test_balanced,tennis_ball,red
test_balanced\tennis_ball\00040.png,test_balanced,tennis_ball,yellow_green
test_balanced\balloon\00041.png,test_balanced,balloon,yellow_green
